date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2010-02-26,22.31,22.62,22.45,21.22,1433141.5,0.0,0.0,22.336,22.729,23.234,1755651.78,1650019.58,1549737.05,4.9
2010-02-12,21.88,22.6,22.45,21.45,1035920.88,0.45,2.04,22.132,22.983,23.112,2075100.43,1636980.27,1503897.07,3.54
2010-02-05,21.71,22.58,22.0,21.0,1698439.25,0.3,1.38,22.162,23.268,22.997,2238805.35,1762086.78,1537592.58,5.81
2010-01-29,22.6,23.1,21.7,21.11,1605239.75,-1.38,-5.98,22.636,23.401,22.922,2063423.76,1766872.08,1529893.37,5.49
2010-01-22,21.43,23.45,23.08,21.21,3005517.5,1.65,7.7,22.952,23.792,22.927,1907855.59,1738876.81,1524626.13,10.28
2010-01-15,23.5,23.68,21.43,20.6,3030384.75,-1.17,-5.18,23.122,24.024,22.809,1544387.39,1584491.53,1465304.95,10.36
2010-01-08,24.52,24.58,22.6,22.35,1854445.5,-1.77,-7.26,23.834,24.391,22.696,1198860.11,1520783.71,1407318.47,6.34
2009-12-31,23.4,24.69,24.37,23.0,821531.31,1.09,4.68,24.374,24.379,22.669,1285368.21,1453853.36,1405861.09,2.81
2009-12-24,23.85,24.14,23.28,22.28,827398.88,-0.65,-2.72,24.166,24.223,22.586,1470320.4,1512732.89,1452924.98,2.83
2009-12-18,24.76,25.8,23.93,23.92,1188176.5,-1.06,-4.24,24.632,24.026,22.598,1569898.03,1539924.76,1559468.83,4.06
2009-12-11,25.07,25.79,24.99,24.4,1302748.38,-0.31,-1.23,24.926,23.738,22.711,1624595.68,1449454.51,1711155.86,4.46
2009-12-04,23.62,25.35,25.3,23.3,2286986.0,1.97,8.44,24.948,23.24,22.596,1842707.3,1370813.87,1758845.54,7.82
2009-11-27,25.62,26.17,23.33,23.09,1746292.25,-2.28,-8.9,24.384,22.725,22.505,1622338.5,1313098.37,1728480.64,5.97
2009-11-20,25.56,26.73,25.61,25.43,1325287.0,0.21,0.83,24.28,22.442,22.477,1555145.37,1292914.65,1734052.07,4.53
2009-11-13,24.91,26.01,25.4,24.28,1461664.75,0.3,1.2,23.42,22.061,22.377,1509951.5,1310375.45,1771379.87,5.0
2009-11-06,21.9,26.15,25.1,21.8,2393306.5,2.62,11.65,22.55,21.594,22.187,1274313.35,1346118.37,1831778.04,8.18
2009-10-30,22.98,23.11,22.48,21.43,1185142.0,-0.33,-1.45,21.532,21.0,22.035,898920.45,1293853.22,1977073.41,4.05
2009-10-23,21.34,23.06,22.81,21.0,1410326.62,1.5,7.04,21.066,20.959,21.911,1003858.25,1357868.82,2013522.26,4.82
2009-10-16,21.2,21.87,21.31,20.75,1099317.62,0.26,1.24,20.604,20.948,21.663,1030683.92,1393117.06,1983867.88,3.76
2009-10-09,20.5,22.01,21.05,20.01,283474.0,1.04,5.2,20.702,21.17,21.452,1110799.4,1579012.9,1974942.75,0.97
2009-09-30,20.15,20.32,20.01,19.3,516342.0,-0.14,-0.69,20.638,21.683,21.275,1417923.4,1972857.2,2039436.5,1.77
2009-09-25,20.24,20.75,20.15,19.33,1709831.0,-0.35,-1.71,20.468,21.952,21.183,1688786.0,2146877.2,2131577.25,5.85
2009-09-18,21.8,22.2,20.5,20.1,1544455.0,-1.3,-5.96,20.852,22.284,20.992,1711879.4,2143862.9,2121682.05,5.28
2009-09-11,20.85,21.98,21.8,20.48,1499895.0,1.07,5.16,21.292,22.512,20.733,1755550.2,2175189.5,2123762.2,5.13
2009-09-04,18.94,21.16,20.73,18.04,1819094.0,1.57,8.19,21.638,22.692,20.437,2047226.4,2232384.3,2140845.25,6.22
2009-08-28,22.21,22.4,19.16,19.08,1870655.0,-2.91,-13.19,22.728,22.779,20.231,2527791.0,2317437.7,2120234.55,6.4
2009-08-21,22.29,23.1,22.07,20.45,1825298.0,-0.63,-2.77,23.436,23.07,20.111,2604968.4,2660293.6,2141700.05,6.24
2009-08-14,23.88,24.09,22.7,22.09,1762809.0,-0.83,-3.53,23.716,22.863,19.826,2575846.4,2669175.7,2207781.0,6.03
2009-08-07,25.85,25.87,23.53,23.45,2958276.0,-2.65,-10.12,23.732,22.377,19.457,2594828.8,2574618.7,2260349.05,10.12
2009-07-30,22.82,26.18,26.18,22.77,4221917.0,3.48,15.33,23.746,21.734,19.022,2417542.2,2370872.6,2206457.8,14.44
2009-07-24,23.47,23.99,22.7,22.5,2256542.0,-0.77,-3.28,22.83,20.866,18.462,2107084.4,2106015.8,2142108.95,7.72
2009-07-17,22.65,23.86,23.47,22.13,1679688.0,0.69,3.03,22.704,20.414,18.017,2715618.8,2116277.3,2179238.25,5.74
2009-07-10,23.61,24.53,22.78,22.06,1857721.0,-0.82,-3.48,22.01,19.699,17.525,2762505.0,2099501.2,2267243.8,6.35
2009-07-03,22.0,23.71,23.6,21.56,2071843.0,2.0,9.26,21.022,18.954,17.067,2554408.6,2072334.9,2319512.55,7.09
2009-06-26,22.1,22.64,21.6,21.09,2669628.0,-0.47,-2.13,19.722,18.182,16.546,2324203.0,2049306.2,2312793.7,9.13
2009-06-19,22.0,22.84,22.07,21.0,5299214.0,2.07,10.35,18.902,17.683,16.048,2104947.2,1923031.4,2331756.55,19.03
2009-06-05,18.09,20.88,20.0,17.96,1914119.0,2.16,12.11,18.124,17.151,15.476,1516935.8,1623106.5,2290340.65,6.87
2009-05-27,16.85,17.85,17.84,16.6,817239.0,0.74,4.33,17.388,16.788,14.968,1436497.4,1746386.3,2323892.0,2.93
2009-05-22,17.82,18.18,17.1,16.68,920815.0,-0.4,-2.29,16.886,16.537,14.562,1590261.2,1946079.4,2371152.6,3.31
2009-05-15,18.2,19.2,17.5,17.25,1573349.0,-0.68,-3.74,16.642,16.309,14.234,1774409.4,2042043.0,2457854.15,5.65
2009-05-08,16.43,18.28,18.18,16.26,2359157.0,1.86,11.4,16.464,16.058,13.87,1741115.6,2178202.1,2566612.6,8.47
2009-04-30,15.15,16.93,16.32,15.01,1511927.0,0.99,6.46,16.178,15.62,13.477,1729277.2,2242199.2,2615935.7,5.43
2009-04-24,15.85,16.18,15.33,15.0,1586058.0,-0.55,-3.46,16.188,15.351,13.11,2056275.2,2434986.4,2663421.65,5.7
2009-04-17,16.68,16.85,15.88,15.85,1841556.0,-0.73,-4.39,16.188,15.179,12.855,2301897.6,2566690.2,2737640.8,6.61
2009-04-10,16.75,17.2,16.61,16.01,1406880.0,-0.14,-0.84,15.976,14.91,12.592,2309676.6,2576281.2,2784713.0,5.05
2009-04-03,16.4,17.24,16.75,15.54,2299965.0,0.38,2.32,15.652,14.413,12.201,2615288.6,2740481.7,2785491.0,8.26
2009-03-27,15.11,16.65,16.37,15.11,3146917.0,1.04,6.78,15.062,13.8,11.782,2755121.2,2957574.8,2750179.9,11.3
2009-03-20,14.7,16.08,15.33,14.48,2814170.0,0.51,3.44,14.514,13.148,11.565,2813697.6,2901397.7,2647081.2,10.11
2009-03-13,15.29,15.68,14.82,14.32,1880451.0,-0.17,-1.13,14.17,12.587,11.444,2831482.8,2796225.8,2579478.35,6.75
2009-03-06,13.2,15.75,14.99,12.98,2934940.0,1.19,8.62,13.844,12.158,11.305,2842885.8,2873665.3,2540731.65,10.54
2009-02-26,13.48,15.98,13.8,13.41,2999128.0,0.17,1.25,13.174,11.682,11.305,2865674.8,2955023.1,2468891.4,10.77
2009-02-20,13.68,15.07,13.63,13.0,3439799.0,0.02,0.15,12.538,11.333,11.347,3160028.4,2989672.2,2367859.1,12.35
2009-02-13,13.45,14.27,13.61,12.89,2903096.0,0.42,3.18,11.782,10.869,11.465,2989097.8,2891856.9,2213134.75,10.43
2009-02-06,11.76,13.44,13.19,11.51,1937466.0,1.55,13.32,11.004,10.531,11.696,2760968.8,2908591.4,2091272.6,6.96
2009-01-23,10.65,12.2,11.64,10.65,3048885.0,1.02,9.61,10.472,10.274,12.047,2904444.8,2993144.8,2017090.0,10.95
2009-01-16,9.78,10.94,10.62,8.88,4470896.0,0.77,7.82,10.19,9.989,12.46,3044371.4,2830500.3,1886887.8,16.06
2009-01-09,9.57,10.43,9.85,9.5,2585146.0,0.13,1.34,10.128,9.764,12.909,2819316.0,2542785.0,1680940.2,9.28
2008-12-26,10.5,10.61,9.72,9.65,1762451.0,-0.81,-7.69,9.956,9.982,13.416,2794616.0,2392764.7,1578955.1,6.33
2008-12-19,10.51,10.83,10.53,9.75,2654846.0,0.3,2.93,10.058,10.3,14.024,3056214.0,2362730.9,1527336.4,9.53
2008-12-12,10.6,11.33,10.23,10.09,3748518.0,-0.08,-0.78,10.076,10.452,14.552,3081844.8,2207798.0,1430087.45,13.46
2008-12-05,8.87,10.45,10.31,8.79,3345619.0,1.32,14.68,9.788,10.928,15.01,2616629.2,1982759.7,1275589.1,12.01
2008-11-28,10.24,10.25,8.99,8.8,2461646.0,-1.24,-12.12,9.4,11.36,15.539,2266254.0,1746046.0,1147473.65,8.84
2008-11-21,10.6,11.35,10.23,9.85,3070441.0,-0.39,-3.67,10.008,12.06,16.041,1990913.4,1534412.6,1065707.35,11.03
2008-11-14,9.09,10.75,10.62,9.0,2783000.0,1.83,20.82,10.542,12.861,16.502,1669247.8,1273953.8,979992.6,9.99
2008-11-07,8.25,9.15,8.79,8.0,1422440.0,0.42,5.02,10.828,13.819,17.021,1333751.2,1041035.2,878285.3,5.11
2008-10-31,11.69,11.75,8.37,8.3,1593743.0,-3.66,-30.42,12.068,14.93,17.64,1348890.2,943275.3,832569.85,5.72
2008-10-24,12.78,13.86,12.03,11.85,1084943.0,-0.87,-6.74,13.32,16.053,18.459,1225838.0,819095.4,775077.8,5.07
2008-10-17,12.2,14.08,12.9,12.1,1462113.0,0.85,7.05,14.112,16.85,19.119,1077911.8,765145.5,744637.35,6.83
2008-10-10,14.78,14.78,12.05,11.98,1105517.0,-2.94,-19.61,15.18,17.748,19.749,878659.8,691941.9,705923.3,5.16
2008-09-26,16.08,16.09,14.99,14.37,1498135.0,0.36,2.46,16.81,18.651,20.534,748319.2,652376.9,698224.8,6.99
2008-09-19,15.7,15.7,14.63,12.4,978482.0,-1.36,-8.51,17.792,19.091,21.089,537660.4,568418.5,684956.45,4.57
2008-09-12,18.6,18.6,15.99,15.88,345312.0,-2.25,-12.34,18.786,19.718,21.839,412352.8,548901.3,669046.2,1.61
2008-09-05,20.1,20.1,18.24,17.66,465853.0,-1.96,-9.7,19.588,20.022,22.437,452379.2,597002.1,734445.5,2.17
2008-08-29,20.03,20.59,20.2,19.59,453814.0,0.3,1.51,20.316,20.142,22.668,505224.0,686031.4,758684.7,2.12
2008-08-22,19.61,21.08,19.9,18.7,444841.0,0.3,1.53,20.492,20.222,23.083,556434.6,715535.4,787174.4,2.08
2008-08-15,20.0,20.68,19.6,18.68,351944.0,-0.4,-2.0,20.39,20.35,23.551,599176.6,721864.4,824346.4,1.64
2008-08-08,21.58,22.11,20.0,19.95,545444.0,-1.88,-8.59,20.65,20.865,24.023,685449.8,731060.2,873027.1,2.55
2008-08-01,21.34,22.3,21.88,20.6,730077.0,0.8,3.79,20.456,21.388,24.439,741625.0,724129.2,923346.15,3.41
2008-07-25,19.11,21.42,21.08,19.01,709867.0,1.69,8.72,19.968,21.75,24.591,866838.8,719904.7,954670.45,3.31
2008-07-18,20.4,21.35,19.39,18.22,658551.0,-1.51,-7.22,19.952,22.417,25.022,874636.2,744072.7,1019052.85,3.07
2008-07-11,19.15,21.96,20.9,19.11,783310.0,1.87,9.83,20.31,23.087,25.71,844552.2,801494.4,1025099.55,3.66
2008-07-04,19.03,19.7,19.03,17.77,826320.0,-0.41,-2.11,21.08,23.959,26.277,776670.6,789191.1,1035921.6,3.86
2008-06-27,21.18,22.3,19.44,19.44,1356146.0,-1.56,-7.43,22.32,24.851,27.128,706633.4,871888.9,1004420.7,6.33
2008-06-20,21.25,22.28,21.0,19.9,748854.0,-0.18,-0.85,23.532,25.193,28.021,572970.6,831338.0,954093.25,4.26
2008-06-13,23.3,23.3,21.18,20.65,508131.0,-3.57,-14.42,24.882,25.943,28.699,613509.2,858813.4,952994.7,2.89
2008-06-06,25.23,26.1,24.75,24.6,443902.0,-0.48,-1.9,25.864,26.751,29.544,758436.6,926828.4,980287.1,2.53
2008-05-30,25.0,26.4,25.23,24.19,476134.0,-0.27,-1.06,26.838,27.18,30.352,801711.6,1014994.0,1010251.3,2.71
2008-05-23,27.5,28.38,25.5,25.08,687832.0,-2.25,-8.11,27.382,27.49,31.294,1037144.4,1122563.1,1066978.95,3.92
2008-05-16,25.6,28.48,27.75,25.1,951547.0,1.66,6.36,26.854,27.431,31.938,1089705.4,1189436.2,1066331.15,5.42
2008-05-09,29.8,30.15,26.09,25.78,1232768.0,-3.53,-11.92,27.004,27.626,32.48,1104117.6,1294033.0,1079665.8,7.02
2008-04-30,27.41,29.98,29.62,27.1,660277.0,1.67,5.97,27.638,28.332,33.013,1095220.2,1248704.7,1055469.4,3.76
2008-04-25,24.8,28.94,27.95,21.5,1653298.0,5.09,22.27,27.522,28.594,33.397,1228276.4,1282652.1,1087473.3,9.41
2008-04-18,27.8,28.0,22.86,22.01,950637.0,-5.64,-19.79,27.598,29.405,33.99,1207981.8,1136952.5,1053448.1,5.41
2008-04-11,28.97,30.35,28.5,27.05,1023608.0,-0.76,-2.6,28.008,30.849,34.651,1289167.0,1076848.5,1051799.85,5.83
2008-04-03,27.95,29.96,29.26,27.0,1188281.0,0.22,0.76,28.248,31.454,35.075,1483948.4,1047176.0,1038737.9,6.76
2008-03-28,28.47,29.53,29.04,25.71,1325558.0,0.71,2.51,29.026,32.337,35.542,1402189.2,1033745.8,1023412.85,7.55
2008-03-21,24.75,29.39,28.33,24.48,1551825.0,3.42,13.73,29.666,33.523,36.205,1337027.8,1005508.6,987343.85,8.83
2008-03-14,29.38,29.4,24.91,24.68,1356563.0,-4.79,-16.13,31.212,35.098,37.063,1065923.2,1011394.8,971982.45,7.72
2008-03-07,32.9,33.56,29.7,28.3,1997515.0,-3.45,-10.41,33.69,36.444,38.047,864530.0,943226.1,959896.3,11.37
2008-02-29,32.03,33.43,33.15,30.58,779485.0,0.91,2.82,34.66,37.334,38.537,610403.6,865298.6,904009.8,4.44
2008-02-22,36.75,37.38,32.24,31.7,999751.0,-3.82,-10.59,35.648,37.694,38.85,665302.4,862234.1,913825.9,5.69
2008-02-15,38.0,41.03,36.06,33.57,196302.0,-1.24,-3.32,37.38,38.2,39.237,673989.4,892294.5,927443.6,1.12
2008-02-05,35.89,38.3,37.3,35.88,349597.0,2.75,7.96,38.984,38.574,39.242,956866.4,969943.7,958591.6,1.99
2008-02-01,37.51,37.6,34.55,32.81,726883.0,-3.54,-9.29,39.198,38.452,39.196,1021922.2,1026751.2,981652.3,4.14
2008-01-25,40.5,40.8,38.09,34.91,1053979.0,-2.81,-6.87,40.008,38.696,39.323,1120193.6,1030299.8,994894.8,6.0
2008-01-18,44.15,44.2,40.9,38.92,1043186.0,-3.18,-7.21,39.74,38.747,39.319,1059165.8,1013079.9,1006010.85,5.94
2008-01-11,38.18,44.5,44.08,38.0,1610687.0,5.71,14.88,39.02,38.887,39.254,1110599.6,969179.1,1037439.0,9.17
2008-01-04,38.5,38.74,38.37,36.51,674876.0,-0.23,-0.6,38.164,39.028,38.794,983021.0,932570.1,1040000.1,3.84
2007-12-28,37.01,39.26,38.6,36.85,1218240.0,1.85,5.03,37.706,39.649,38.825,1031580.2,976566.5,1064743.05,7.15
2007-12-21,36.99,37.3,36.75,34.96,748840.0,-0.55,-1.48,37.384,39.739,38.851,940406.0,942721.0,1093299.65,4.83
2007-12-14,38.78,40.09,37.3,36.01,1300355.0,-2.5,-6.28,37.754,40.005,38.706,966994.0,965417.7,1147391.9,8.39
2007-12-07,37.59,40.07,39.8,37.0,972794.0,3.72,10.31,38.754,40.273,38.365,827758.6,962592.7,1151005.3,6.28
2007-11-30,37.58,37.77,36.08,33.6,917672.0,-0.91,-2.46,39.892,39.909,37.792,882119.2,947239.5,1149848.45,5.92
2007-11-23,38.9,39.35,36.99,35.8,762369.0,-1.61,-4.17,41.592,39.939,37.339,921552.8,936553.4,1185592.55,4.92
2007-11-16,41.53,42.9,38.6,38.35,881780.0,-3.7,-8.75,42.094,39.95,36.865,945036.0,959489.8,1268910.25,5.69
2007-11-09,45.0,46.19,42.3,41.8,604178.0,-3.19,-7.01,42.256,39.89,36.705,963841.4,998941.8,1363528.8,3.9
2007-11-02,44.93,48.98,45.49,44.2,1244597.0,0.91,2.04,41.792,39.62,36.025,1097426.8,1105698.9,1456202.45,8.03
2007-10-26,39.6,45.13,44.58,38.5,1114840.0,5.08,12.86,39.926,38.559,35.212,1012359.8,1147430.1,1482448.95,7.19
2007-10-18,40.0,43.26,39.5,38.7,879785.0,0.09,0.23,38.286,38.001,34.281,951554.0,1152919.6,1509290.7,5.68
2007-10-12,41.5,42.62,39.41,38.1,975807.0,-0.57,-1.43,37.806,37.962,33.436,973943.6,1243878.3,1540814.0,6.29
2007-09-28,36.15,40.3,39.98,35.68,1272105.0,3.82,10.56,37.524,37.406,32.639,1034042.2,1329366.1,1591558.65,8.21
2007-09-21,37.35,37.35,36.16,34.98,819262.0,-0.22,-0.6,37.448,36.456,31.618,1113971.0,1339417.9,1604234.25,5.28
2007-09-14,36.55,37.89,36.38,34.57,810811.0,-0.72,-1.94,37.192,35.675,30.754,1282500.4,1352457.4,1650209.4,5.23
2007-09-07,38.1,38.58,37.1,36.04,991733.0,-0.9,-2.37,37.716,34.738,29.904,1354285.2,1434631.7,1699290.25,6.4
2007-08-31,39.58,40.86,38.0,36.58,1276300.0,-1.6,-4.04,38.118,33.78,28.952,1513813.0,1578330.7,1689918.75,8.23
2007-08-24,36.0,40.02,39.6,36.0,1671749.0,4.72,13.53,37.288,33.52,28.0,1624690.0,1728115.8,1690318.1,10.78
2007-08-17,38.5,40.0,34.88,34.38,1661909.0,-4.12,-10.56,35.464,32.429,26.93,1564864.8,1806706.0,1672484.5,10.72
2007-08-10,38.99,40.5,39.0,38.0,1169735.0,-0.11,-0.28,34.158,31.865,26.226,1422414.4,1817467.8,1658139.45,7.55
2007-08-03,33.7,39.55,39.11,33.6,1789372.0,5.26,15.54,31.76,30.56,25.195,1514978.2,1865661.8,1684520.55,11.54
